省,项目名称，项目对应省
liaoning2,1,浙江,20,6,8,7,7,8,7,8,9
zhejiang2,3,江苏,14,8,8,8,8,8,8,7,8
fujian2,2,湖北,15,7,6,8,8,6,9,7,6
jiangxi2,2,湖北,19,9,10,8,8,7,7,8,8
sichuan2,1,浙江,18,9,9,8,8,8,6,6,8
anhui2,2,湖北,16,5,7,7,6,6,6,7.3,7
chongqing2,4,广东,0,0,0,0,0,0,0,0,0
gansu2,2,湖北,20,9,10,10,10,9,10,10,10
tianjing2,3,江苏,17,7,7,8,8,7,8,7,7
jilin2,3,江苏,20,6,6,6.5,6.5,6.5,6.5,6.5,8
hubei2,2,湖北,0,0,0,0,0,0,0,0,0
guizhou2,2,湖北,17,6,6,8,9,8,7,8,7
shanghai2,4,广东,19,9,10,10,9,9,9,10,9
beijing2,3,江苏,17,8,8,7,8,8,7,6,8
jiangsu2,3,江苏,0,0,0,0,0,0,0,0,0
yunnan2,3,江苏,15,8,6,6,6,7,6,8,6
henan2,3,江苏,17,6,7,7,7,7,8,9,9
zhejiang2,4,广东,14,8,8,8,8,8,8,8,8
anhui2,3,江苏,16,6,7,7,6,6,6,7,7
fujian2,3,江苏,18,6,6,8,8,7,8,6,6
shandong2,3,江苏,18,9,8,8,8,7,8,7,7
hunan2,3,江苏,20,5,5,5,10,5,10,5,5
guangdong2,3,江苏,17,7,6,8,8,8,8,8,7
gansu2,3,江苏,20,9,9,10,10,9,10,10,10
liaoning2,2,湖北,20,7,7,8,8,8,8,7,9
chongqing2,5,河南,0,0,0,0,0,0,0,0,0
sichuan2,2,湖北,12,10,8,8,8,6,6,8,8
jiangxi2,3,江苏,18,8,9,10,8,8,8,8,10
tianjing2,4,广东,16,9,9,8,9,8,9,8,6
jilin2,4,广东,20,8.5,8.5,7,8.5,7.5,7,7,8
beijing2,4,广东,18,7,8,8,8.5,7,8,7,8
guizhou2,3,江苏,16,7,7,8,9,7,8,7,9
shanghai2,5,河南,19,7,9,9,9,10,10,10,10
hubei2,3,江苏,14.5,6,6,9,6,7,6,7,8
jiangsu2,4,广东,15,7,7,7,7,7,7,7,7
zhejiang2,5,河南,15,8,8,8,8,8,8,8,8
henan2,4,广东,17,8,7,7,8,8,8,8,9
yunnan2,4,广东,18,8,8,8,8,8,9,10,10
shandong2,4,广东,17,7.5,7,6,7,6,6,6,6
gansu2,4,广东,20,9,10,10,10,9,10,10,9
guangdong2,4,广东,0,0,0,0,0,0,0,0,0
liaoning2,3,江苏,20,7,7,8,7,8,9,7,7
tianjing2,5,河南,18,7,7,8,8,9,9,8,8
fujian2,4,广东,19,6,7,6,7,8,8,7,7
sichuan2,3,江苏,14,9,8,6,6,8,8,6,8
anhui2,4,广东,16,6,7,7,7,7,7,7.5,6
hunan2,4,广东,20,10,10,9,10,10,10,5,5
chongqing2,6,广东,0,0,0,0,0,0,0,0,0
jiangxi2,4,广东,18,7,8,8,8,7,7,7,8
zhejiang2,6,广东,14,8,8,8,7,8,8,8,8
hubei2,4,广东,18.5,8,7,9,6,6,9,8,9
jiangsu2,5,河南,15,7,7,7,7,7,7,9,9
beijing2,5,河南,19,8,9,9,8.5,9,9,9,8
yunnan2,5,河南,16,6,6,6,6,6,5,6,6
guizhou2,4,广东,16,8,7,8,7,8,7,8,8
henan2,5,河南,0,0,0,0,0,0,0,0,0
jilin2,5,河南,20,8,8.5,6.5,8,7.5,9,8,7
shanghai2,6,广东,19,9,10,9,9,10,10,10,10
shandong2,5,河南,18,8,8,8,7,7,8,7,7
chongqing2,7,湖南,0,0,0,0,0,0,0,0,0
gansu2,5,河南,20,9,9,10,10,9,10,9,10
jiangxi2,5,河南,20,10,8,8,8,9,9,10,8
liaoning2,4,广东,20,8,7,8,6,7,9,7,7
guangdong2,5,河南,18,7,7,8,8,8,8,8,8
tianjing2,6,广东,18,7,7,8,7,7,8,6,8
anhui2,5,河南,18,8,8,7,8,8,8,9,8
sichuan2,4,广东,16,8,6,8,6,6,8,6,6
fujian2,5,河南,15,7,6,8,6,7,7,7,6
hunan2,5,河南,20,6,10,10,6,10,10,10,10
beijing2,6,广东,18.5,7,8,8,8,8.5,8.5,8,8.5
hubei2,5,河南,14,8,6,6,6,6,8,8,7
henan2,6,广东,16,8,8,7,8,7,8,8,9
zhejiang2,7,湖南,16,8,8,8,8,8,8,9,8
guizhou2,5,河南,18,6,6,6,7,8,8,9,9
shanghai2,7,湖南,19,7,9,9,9,9,9,10,10
jilin2,6,广东,20,7.5,8.5,7,8.5,7.5,7,7,7
jiangsu2,6,广东,15,7,7,7,7,7,7,7,4
yunnan2,6,广东,18,6,8,8,8,8,8,8,8
guangdong2,6,广东,0,0,0,0,0,0,0,0,0
gansu2,6,广东,20,10,10,10,10,9,10,10,9
shandong2,6,广东,17,8,7,6,6,5,7,6,6
fujian2,6,广东,17,7,8,7,9,7,7,8,7
sichuan2,5,河南,18,8,8,8,8,8,8,8,8
hunan2,6,广东,20,10,10,10,10,5,10,10,5
anhui2,6,广东,16,6,7,7,7,7,7,7,6
chongqing2,8,广东,0,0,0,0,0,0,0,0,0
jiangxi2,6,广东,18,10,10,8,10,7,8,8,8
tianjing2,7,湖南,18,7,8,8,8,7,8,8,8
liaoning2,5,河南,20,6,6,8,6,8,8,8,8
henan2,7,湖南,16,7,7,8,8,7,8,8,8
shanghai2,8,广东,19,9,9,10,10,10,10,10,10
hubei2,6,广东,18,9,8,7,6,8,8,8,8
yunnan2,7,湖南,15,8,6,8,8,8,8,10,6
zhejiang2,8,广东,16,8,8,9,8,8,8,8,8
beijing2,7,湖南,19,8,8,8,8,8.5,9,9,8.5
jilin2,7,湖南,20,8,8.5,7.5,8.5,7.5,9,8,8
guizhou2,6,广东,18,8,8,8,9,9,8,8,8
jiangsu2,7,湖南,15,7,7,7,7,7,7,7,7
henan2,8,广东,18,9,9,8,9,9,8,9,9
liaoning2,6,广东,20,6,7,7,7,7,8,7,8
shanghai2,9,天津,19,8,8,9,9,9,9,9,9
gansu2,7,湖南,20,10,9,9,10,10,10,10,10
chongqing2,9,天津,0,0,0,0,0,0,0,0,0
hunan2,7,湖南,0,0,0,0,0,0,0,0,0
anhui2,7,湖南,18,7,8,9,8,8,8,8,7
jiangxi2,7,湖南,18,10,9,10,10,9,8,7,7
yunnan2,8,广东,16,6,8,8,6,10,10,10,10
tianjing2,8,广东,18,8,8,8,8,8,8,8,8
hubei2,7,湖南,18,8,7,9,8,9,9,8,9
sichuan2,6,广东,18,9,8,8,9,8,8,8,8
shandong2,7,湖南,18,8.5,8,8,8,8,9,8,8
guangdong2,7,湖南,17.5,8,7,8,7.5,8,8.5,8,8
fujian2,7,湖南,17,6,6,8,7,7,8,7,9
zhejiang2,9,天津,14,8,8,7,8,8,8,8,8
jilin2,8,广东,20,8,8.5,8,8.5,8,10,8,8
beijing2,8,广东,19,8,8,8.5,8.5,8,8.5,9,8.5
jiangsu2,8,广东,15,7,7,7,7,7,7,7,9
guizhou2,7,湖南,17,7,7,8,6,7,8,8,9
hubei2,8,广东,16,7.6,7,8,7,6.5,8,8,7
gansu2,8,广东,20,9,9,10,10,10,10,10,10
shanghai2,10,山东,19,9,8,10,9,9,10,10,10
henan2,9,天津,17,8,9,8,8,8,9,8,8
chongqing2,10,山东,0,0,0,0,0,0,0,0,0
shandong2,8,广东,17,8.5,8,7,8,7,8,8,8
hunan2,8,广东,15,10,10,10,10,10,10,10,10
anhui2,8,广东,18,8,8,8,8,8,8,6,7
tianjing2,9,天津,0,0,0,0,0,0,0,0,0
yunnan2,9,天津,10,6,6,6,6,6,6,6,6
liaoning2,7,湖南,20,6,6,8,7,7,8,6,7
sichuan2,7,湖南,12,9,8,8,8,8,8,8,6
guangdong2,8,广东,0,0,0,0,0,0,0,0,0
jiangxi2,8,广东,17,9,9,9,9,9,9,8,8
fujian2,8,广东,20,9,8,10,8,7,8,7,8
zhejiang2,10,山东,16,9,8,8,9,8,8,8,8
jilin2,9,天津,18,7,7,6.5,7,7,7,7,7
jiangsu2,9,天津,15,7,7,7,7,7,7,8,9
beijing2,9,天津,18,7,8,8,7,8,8,7,8
guizhou2,8,广东,18,8,8,9,8,8,9,9,8
hubei2,9,天津,15,7,7,6,7,7,8,7,6
chongqing2,11,湖南,0,0,0,0,0,0,0,0,0
anhui2,9,天津,15,8,8,8,6,6,6,8.5,7
shanghai2,11,湖南,17,9,9,9,9,9,9,9,9
hunan2,9,天津,20,5,6,10,10,10,10,10,10
shandong2,9,天津,16,8,8,7,7,7,8,8,8
henan2,10,山东,15,8,8,9,8,9,8,7,8
gansu2,9,天津,19,9,9,10,10,9,10,10,10
tianjing2,10,山东,18,7,7,8,8,8,8,8,8
jiangxi2,9,天津,18,8,8,8,8,8,8,8,8
zhejiang2,11,湖南,16,8,8,8,8,8,8,9,8
yunnan2,10,山东,16,6,8,8,6,8,8,6,10
sichuan2,8,广东,14,8,8,8,8,8,8,8,8
fujian2,9,天津,16,7,7,7,7,7,8,7,6
jilin2,10,山东,20,7.5,8.5,8,8,7,9,8,8
jiangsu2,10,山东,15,7,7,7,7,7,7,9,8
guangdong2,9,天津,17,8,8,7,8,8,8,8,8
guizhou2,9,天津,17,7,8,7,7,7,7,7,7
beijing2,10,山东,18,8,8,8,7,8,8,7,7
liaoning2,8,广东,20,8,7,7,7,8,8,7,8
shandong2,10,山东,0,0,0,0,0,0,0,0,0
anhui2,10,山东,15,8,8,7,9,9,9,7,8
tianjing2,11,湖南,16,8,8,8,8,8,8,9,8
shanghai2,12,安徽,18,9,9,9,9,9,9,9,9
hubei2,10,山东,19,8,9,9,9,9,8,9,10
gansu2,10,山东,20,10,9,10,9,9,10,10,10
henan2,11,湖南,16,7,8,9,8,8,8,9,8
hunan2,10,山东,20,5,6,10,10,10,10,10,10
chongqing2,12,安徽,0,0,0,0,0,0,0,0,0
sichuan2,9,天津,14,6,6,7,8,6,8,8,6
beijing2,11,湖南,19,8,8,8,8,8,8,8,8
yunnan2,11,湖南,16,6,6,8,8,8,8,8,8
jiangsu2,11,湖南,15,7,7,7,7,7,7,7,7
jiangxi2,10,山东,20,9,10,9,8,9,8,8,9.5
zhejiang2,12,安徽,14,8,8,7,8,8,8,9,8
fujian2,10,山东,18,7,7,8,8,7,9,8,6
guizhou2,10,山东,17,8,7,8,8,7,8,8,8
jilin2,11,湖南,20,7.5,7,8,8.5,8,8,9,7
guangdong2,10,山东,17,8,8,8,8,8,8,8,8
liaoning2,9,天津,20,7,6,7,7,7,8,7,7
tianjing2,12,安徽,17,7,7,8,8,8,8,8,5
shanghai2,13,广东,19,9.5,10,10,10,10,10,10,10
sichuan2,10,山东,20,8,8,8,8,8,8,8,8
henan2,12,安徽,14,6,7,6,7,8,8,7,8
gansu2,11,湖南,19,9,9,9,10,10,10,10,10
shandong2,11,湖南,18,9,8,8,8,7,9,8,8
chongqing2,13,广东,0,0,0,0,0,0,0,0,0
hubei2,11,湖南,19,7,8,9,8,9,8,9,10
anhui2,11,湖南,16,9,7,7,8,8,9,9,9
hunan2,11,湖南,0,0,0,0,0,0,0,0,0
guangdong2,11,湖南,18,8,8,8,8,8,8,8,8
liaoning2,10,山东,20,7,6,8,6,7,8,7,8
beijing2,12,安徽,18,8,8,8,7,8,8,8,8
jiangxi2,11,湖南,17,7,8,9,10,9,8,10,8
yunnan2,12,安徽,18,8,8,8,6,5,5,5,5
jilin2,12,安徽,20,7,7,7,7.5,7,6.5,7,7
fujian2,11,湖南,16,7,6,8,7,7,8,8,8
jiangsu2,12,安徽,15,7,7,7,7,7,7,7,3
guizhou2,11,湖南,18,7,7,8,6,7,9,8,8
zhejiang2,13,广东,15,8,8,7,8,9,8,8,7
anhui2,12,安徽,0,0,0,0,0,0,0,0,0
sichuan2,11,湖南,14,8,8,8,8,8,6,7,6
gansu2,12,安徽,20,9,9,9,10,10,10,9,10
henan2,13,广东,14,6,8,7,8,7,7,8,8
shandong2,12,安徽,17,8,7,7,7,7,8,7,7
hunan2,12,安徽,20,6,5,10,5,10,10,10,10
hubei2,12,安徽,15,7,6.6,7,7,7,9,8,8
shanghai2,14,安徽,17,9,9,9,9,9,9,9,9
chongqing2,14,安徽,0,0,0,0,0,0,0,0,0
tianjing2,13,广东,18,8,7,8,8,7,8,7,8
fujian2,12,安徽,16,6,6,7,7,8,8,7,8
jiangsu2,13,广东,15,7,7,7,7,7,7,7,3
jilin2,13,广东,20,8,8.5,7,8.5,8,7,7,7
guangdong2,12,安徽,18,8,7,8,7,8,8,8,8
yunnan2,13,广东,18,8,8,8,8,8,10,10,10
guizhou2,12,安徽,18,8,7,8,8,7,9,7,8
jiangxi2,12,安徽,18,8,8,9,9,9,8,8,8
beijing2,13,广东,18,7,8,8,7,8,8,8,8
liaoning2,11,湖南,20,7,6,7,7,8,8,7,7
zhejiang2,14,安徽,14,8,8,7,8,9,8,8,7
shanghai2,15,福建,19,8.5,8,9,9,9,9,9,9
tianjing2,14,安徽,16,8,8,8,8,8,8,8,7
gansu2,13,广东,20,10,10,10,10,9,10,10,9
shandong2,13,广东,17,7,7,7,7,6,6,6,6
sichuan2,12,安徽,12,8,8,8,8,8,8,8,8
chongqing2,15,福建,0,0,0,0,0,0,0,0,0
hunan2,13,广东,20,8,7,10,5,10,10,5,10
hubei2,13,广东,16,8,8,7,6,7,7,7,8
anhui2,13,广东,18,7,7,8,7,7,7,7,7
henan2,14,安徽,15,7,8,8,8,7,7,8,8
yunnan2,14,安徽,16,8,6,8,8,8,6,8,8
zhejiang2,15,福建,14,8,8,7,8,8,8,8,8
beijing2,14,安徽,19,8,8.5,8,8,9,8,8,8
jilin2,14,安徽,20,7,7,7,7.5,7.5,6.5,7,7
shanghai2,16,广东,19,9.5,9,9,9,10,9,9,9
jiangxi2,13,广东,20,8,8,9,8,8,9,9,9
liaoning2,12,安徽,20,7,7,8,7,6,8,8,8
guangdong2,13,广东,0,0,0,0,0,0,0,0,0
guizhou2,13,广东,18,8,7,8,9,7,7,7,8
jiangsu2,14,安徽,15,7,7,7,7,7,7,7,7
fujian2,13,广东,17,7,8,7,8,7,7,7,7
chongqing2,16,广东,0,0,0,0,0,0,0,0,0
gansu2,14,安徽,19,10,9,10,10,9,10,10,10
hubei2,14,安徽,16,7.2,8,8,6,6,7,8,8
anhui2,14,安徽,0,0,0,0,0,0,0,0,0
tianjing2,15,福建,17,8,8,8,8,9,8,9,8
sichuan2,13,广东,18,8,8,8,8,8,8,8,8
yunnan2,15,福建,10,6,6,6,6,6,6,6,6
shandong2,14,安徽,16,8,8,7,7,7,6,8,8
hunan2,14,安徽,20,10,10,5,10,10,10,10,6
henan2,15,福建,18,7,8,8,8,7,7,7,8
liaoning2,13,广东,20,8,8,8,8,7,8,8,9
guizhou2,14,安徽,18,7,8,8,8,8,9,8,9
jiangxi2,14,安徽,18,9,8,9,8,7,9,8,8
zhejiang2,16,广东,14,8,8,8,8,8,8,8,7
beijing2,15,福建,18,7,8,8,8.5,7,8,7,8
shanghai2,17,安徽,18,9,9,9,9,9,9,9,9
guangdong2,14,安徽,17,7,7,8,7,8,8,8,7
jilin2,15,福建,20,8,8.5,6.5,8,7.5,6.5,7,7
anhui2,15,福建,16,8,7,8,8,8,8,8,7
chongqing2,17,安徽,0,0,0,0,0,0,0,0,0
gansu2,15,福建,20,9,9,10,10,9,10,10,10
jiangsu2,15,福建,15,7,7,7,7,7,7,7,5
fujian2,14,安徽,16,7,6,7,6,7,8,7,7
hubei2,15,福建,17,8,9,8,8,8,8,8,9
henan2,16,广东,15,7,8,7,7,8,8,7,6
shandong2,15,福建,17,8,8,6,7,6,6,6,6
sichuan2,14,安徽,16,8,8,8,8,8,8,8,8
tianjing2,16,广东,17,9,9,8,8,9,8,9,9
yunnan2,16,广东,18,7,8,8,8,8,8,10,10
guizhou2,15,福建,18,7,7,7,8,8,7,7,7
jiangxi2,15,福建,18,8,10,9,8,7,9,8,8
liaoning2,14,安徽,20,8,7,7,8,8,8,7,8
hunan2,15,福建,20,10,10,10,10,10,10,5,6
beijing2,16,广东,19,8,8,8,8,8,8,8,8
shanghai2,18,江苏,19,9,9,9,9,9,9,9,9
jilin2,16,广东,20,8,8.5,6.5,8,7.6,8,7,7
zhejiang2,17,安徽,16,8,8,8,8,8,8,9,8
guangdong2,15,福建,18,8.5,8,8,8,8,8,8,8
anhui2,16,广东,16,6,7,7,8,8,8,7.5,6
fujian2,15,福建,0,0,0,0,0,0,0,0,0
sichuan2,15,福建,14,8,8,8,8,8,8,8,8
gansu2,16,广东,20,9,10,10,10,9,10,10,10
shandong2,16,广东,17,8,9,8,8,8,6,6,6
guizhou2,16,广东,18,8,7,8,7,9,9,8,9
tianjing2,17,安徽,19,8,8,9,8,9,8,7,9
jiangxi2,16,广东,20,9,10,8,8,9,10,8,9
yunnan2,17,安徽,18,6,6,8,8,8,8,6,10
hubei2,16,广东,15,6,7,8,7,6,7,7,6.7
chongqing2,18,江苏,0,0,0,0,0,0,0,0,0
shanghai2,19,广东,19,8,9,9,9,9,10,10,10
henan2,17,安徽,18,8,7,8,9,9,8,9,8
liaoning2,15,福建,20,8,7,7,8,6,8,7,7
jiangsu2,16,广东,15,7,7,7,7,7,7,7,5
jilin2,17,安徽,20,7,7,7,8.5,7,7.5,7,8.5
guangdong2,16,广东,0,0,0,0,0,0,0,0,0
zhejiang2,18,江苏,14,8,8,7,9,8,8,8,7
beijing2,17,安徽,19,8,8.5,8,8,8,8,9,8.5
hunan2,16,广东,20,10,5,10,9,10,10,10,5
sichuan2,16,广东,18,8,10,8,8,8,8,8,8
shandong2,17,安徽,18,8,9,8,7,7,8,7,7
fujian2,16,广东,17,7,8,7,7,7,8,6,7
anhui2,17,安徽,0,0,0,0,0,0,0,0,0
gansu2,17,安徽,20,9,10,10,10,9,10,9,10
guangdong2,17,安徽,18,8,8,9,8,8,8,8,8
jiangxi2,17,安徽,17,7,8,9,8,7,9,9,8
liaoning2,16,广东,20,7,7,8,7,8,8,8,7
yunnan2,18,江苏,18,6,6,8,8,6,6,6,6
hubei2,17,安徽,14,6,6,8,7,6,7,6,7
chongqing2,19,广东,0,0,0,0,0,0,0,0,0
tianjing2,18,江苏,18,8,8,8,8,8,8,8,8
hunan2,17,安徽,20,6,10,10,10,10,10,10,5
shanghai2,20,吉林,19,8,9,9,9,10,10,10,10
jiangsu2,17,安徽,15,7,7,7,7,7,7,7,3
guizhou2,17,安徽,17,7,7,8,8,7,9,8,9
zhejiang2,19,广东,15,8,8,8,8,8,8,8,7
beijing2,18,江苏,19,8,8,8,8,8,8,8,8
jilin2,18,江苏,20,7,7.5,6.5,8,7.5,6.5,7,7
henan2,18,江苏,18,8,7,7,8,9,9,8,9
shandong2,18,江苏,17,8,7,7,6,6,7,7,7
sichuan2,17,安徽,12,8,8,8,8,8,8,8,8
gansu2,18,江苏,19,9,10,10,10,10,10,10,9
fujian2,17,安徽,18,8,8,7,8,7,8,8,7
anhui2,18,江苏,18,6,8,8,6,6,6,8,6
yunnan2,19,广东,16,6,6,8,8,6,6,6,8
tianjing2,19,广东,16,7,7,8,8,8,8,8,8
jiangxi2,18,江苏,18,6,8,9,10,6,7,8,9
jiangsu2,18,江苏,0,0,0,0,0,0,0,0,0
hubei2,18,江苏,15,7,7,8,7,8,7,7,6
liaoning2,17,安徽,20,6,6,7,6,7,7,7,7
hunan2,18,江苏,20,5,5,10,10,10,10,10,10
chongqing2,20,吉林,0,0,0,0,0,0,0,0,0
guangdong2,18,江苏,18,8,8,8,7,8,8,8,8
sichuan2,18,江苏,14,8,8,8,8,8,8,8,8
fujian2,18,江苏,16,7,6,7,6,7,7,8,7
jilin2,19,广东,20,8,8.5,6.5,8,7.5,8,7,7
guizhou2,18,江苏,19,8,9,8,8,8,9,9,8
shandong2,19,广东,18,9,8,8,6,6,6,6,6
anhui2,19,广东,15,6,7,7,6,6,6,7.5,7
gansu2,19,广东,20,9,10,10,10,10,10,9,10
henan2,19,广东,15,7,6,8,6,7,9,7,7
zhejiang2,20,吉林,16,8,8,8,8,8,8,8,8
beijing2,19,广东,18,8,8,8,7,8,8,8,8
guangdong2,19,广东,0,0,0,0,0,0,0,0,0
liaoning2,18,江苏,20,7,6,7,7,8,8,8,7
yunnan2,20,吉林,17,6,6,8,8,8,8,6,6
jiangxi2,19,广东,19,8,9,8,8,7,9,8,9
jiangsu2,19,广东,15,7,7,7,7,7,7,7,4
hunan2,19,广东,20,10,5,5,10,10,10,5,5
tianjing2,20,吉林,17,6,6,7,8,8,8,8,7
hubei2,19,广东,16,6,6,8,8,6,9,7,7
sichuan2,19,广东,18,8,10,8,10,8,8,8,8
jilin2,20,吉林,0,0,0,0,0,0,0,0,0
fujian2,19,广东,16,7,8,7,8,8,7,7,6
gansu2,20,吉林,20,9,9,10,10,10,10,9,10
shandong2,20,吉林,18,9,9,8,7,7,6,6,6
guizhou2,19,广东,18,7,8,6,8,7,8,7,8
beijing2,20,吉林,18,8,8,8,7,8,8,8,8
henan2,20,吉林,16,8,6,7,7,6,8,7,8
anhui2,20,吉林,18,6,7,7,6,6,6,7.5,6
jiangsu2,20,吉林,15,7,7,7,7,7,7,7,6
sichuan2,20,吉林,14,8,6,8,6,8,8,8,8
guangdong2,20,吉林,18,7,7,7,7,7,8,8,7
liaoning2,19,广东,20,7,7,7,7,8,8,7,8
hunan2,20,吉林,20,5,5,10,10,10,10,10,5
hubei2,20,吉林,15,7.8,7,8,7.2,6.5,8,7,7
jiangxi2,20,吉林,17,6,8,9,8,7,8,7,9
guizhou2,20,吉林,16,7,8,8,7,7,8,7,8
fujian2,20,吉林,15,6,7,6,7,7,7,7,6
liaoning2,20,吉林,20,6,6,7,7,8,7.5,8,7
